idx,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
990,36000.0,newly repaired,Malatia-Sebastia,9,A. Babajanyan St,2,Yerevan,68.0,http://www.myrealty.am/en/item/35536/2-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,8,2.8
991,36500.0,newly repaired,Shengavit,4,Taronctsu St,2,Yerevan,56.0,http://www.myrealty.am/en/item/30552/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,2,2.8
993,36000.0,good,Avan,14,Avan-Arinj 1 micro,2,Yerevan,60.0,http://www.myrealty.am/en/item/31776/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,1,2.8
994,36000.0,newly repaired,Achapnyak,5,Margaryan St,1,Yerevan,48.0,http://www.myrealty.am/en/item/32482/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,4,2.8
996,175000.0,newly repaired,Center,5,Tamanyan St,2,Yerevan,71.0,http://www.myrealty.am/en/item/22491/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.2
997,36000.0,good,Shengavit,3,Mayisi 9 St,2,Yerevan,66.0,http://www.myrealty.am/en/item/31034/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,3,2.8
998,36000.0,good,Avan,14,Charents disrtict,3,Yerevan,66.0,http://www.myrealty.am/en/item/26710/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
999,105000.0,newly repaired,Arabkir,7,Hr.Kochar St,3,Yerevan,82.0,http://www.myrealty.am/en/item/23261/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,5,3.0
1000,39000.0,good,Erebuni,14,Artsakh ave,3,Yerevan,76.0,http://www.myrealty.am/en/item/22252/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,other,4,2.8
1001,125000.0,newly repaired,Center,4,Hanrapetutyan St,3,Yerevan,93.0,http://www.myrealty.am/en/item/22749/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1002,125000.0,newly repaired,Arabkir,5,Kasyan St,4,Yerevan,101.0,http://www.myrealty.am/en/item/23183/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
1003,240000.0,newly repaired,Center,15,Aram St,4,Yerevan,119.0,http://www.myrealty.am/en/item/22147/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3.0
1004,150000.0,newly repaired,Arabkir,14,Mamikoniants St,4,Yerevan,144.0,http://www.myrealty.am/en/item/34619/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,3,monolit,13,3.0
1005,50000.0,newly repaired,Arabkir,5,Kievyan St,1,Yerevan,35.0,http://www.myrealty.am/en/item/37219/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
1007,47000.0,newly repaired,Arabkir,5,Sundukyan St,1,Yerevan,49.0,http://www.myrealty.am/en/item/23224/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,5,2.8
1008,50000.0,newly repaired,Center,5,Zakyan St,1,Yerevan,36.0,http://www.myrealty.am/en/item/24167/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1009,52000.0,newly repaired,Shengavit,5,Bagratuniats Ave,3,Yerevan,95.0,http://www.myrealty.am/en/item/38113/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
1011,65000.0,newly repaired,Arabkir,14,Vratsakan St,3,Yerevan,71.0,http://www.myrealty.am/en/item/38114/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,1,2.8
1012,82000.0,newly repaired,Center,21,Tsitsernakaberd Highway,2,Yerevan,65.0,http://www.myrealty.am/en/item/38115/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,10,2.8
1013,140000.0,newly repaired,Arabkir,16,N. Zaryan St,3,Yerevan,104.0,http://www.myrealty.am/en/item/25485/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,7,3.2
1014,73000.0,zero condition,Center,5,Paronyan St,3,Yerevan,82.0,http://www.myrealty.am/en/item/33236/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.8
1016,95000.0,newly repaired,Avan,4,Tsarav Aghbyur St,3,Yerevan,86.0,http://www.myrealty.am/en/item/33510/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,monolit,1,3.2
1017,110000.0,good,Arabkir,5,V.Papazyan St,3,Yerevan,92.0,http://www.myrealty.am/en/item/36659/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1018,216000.0,zero condition,Center,4,Baghramyan Ave (Kentron),4,Yerevan,114.0,http://www.myrealty.am/en/item/18200/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
1019,95000.0,newly repaired,Arabkir,14,Griboedov St,3,Yerevan,82.0,http://www.myrealty.am/en/item/32812/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,8,3.0
1020,82000.0,newly repaired,Arabkir,6,Hovsep Emin St,3,Yerevan,74.0,http://www.myrealty.am/en/item/13174/apartment-for-sale-in-Yerevan,1,monolit,4,3.0
1021,250000.0,newly repaired,Center,10,Northern Ave,3,Yerevan,132.0,http://www.myrealty.am/en/item/36114/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,4,2.8
1022,105000.0,newly repaired,Arabkir,9,A. Avetisyan St,3,Yerevan,117.0,http://www.myrealty.am/en/item/34327/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,other,2,2.8
1023,110000.0,newly repaired,Center,8,Verin Antarayin,3,Yerevan,90.0,http://www.myrealty.am/en/item/31113/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,7,2.8
1025,105000.0,newly repaired,Center,5,Vardanants St,3,Yerevan,78.0,http://www.myrealty.am/en/item/19822/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
1026,140000.0,newly repaired,Center,4,Nalbandyan St,4,Yerevan,114.0,http://www.myrealty.am/en/item/28831/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
1027,37000.0,newly repaired,Achapnyak,5,Leningradyan St,1,Yerevan,47.0,http://www.myrealty.am/en/item/11950/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,5,2.8
1028,210000.0,newly repaired,Arabkir,7,Aygedzor St,3,Yerevan,110.0,http://www.myrealty.am/en/item/36619/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,6,3.0
1030,95000.0,good,Center,9,Hanrapetutyan St,3,Yerevan,97.0,http://www.myrealty.am/en/item/38111/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,2.8
1031,90000.0,newly repaired,Center,11,Saryan St,2,Yerevan,90.0,http://www.myrealty.am/en/item/29065/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
1032,220000.0,good,Center,5,Teryan St,3,Yerevan,98.0,http://www.myrealty.am/en/item/36506/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,2,2.8
1034,59000.0,good,Center,5,Nalbandyan St,1,Yerevan,43.0,http://www.myrealty.am/en/item/30104/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1035,240000.0,newly repaired,Center,10,Yekmalyan St,3,Yerevan,119.0,http://www.myrealty.am/en/item/28676/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,2,3.0
1036,160000.0,newly repaired,Arabkir,13,Komitas Ave,3,Yerevan,92.0,http://www.myrealty.am/en/item/33569/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,5,3.0
1037,160000.0,newly repaired,Arabkir,10,A. Avetisyan St,4,Yerevan,140.0,http://www.myrealty.am/en/item/5540/apartment-for-sale-in-Yerevan,2,panel,9,2.8
1038,160000.0,good,Center,11,Paronyan St,3,Yerevan,101.0,http://www.myrealty.am/en/item/11570/Apartment-for-sale-in-Yerevan,1,monolit,6,2.8
1040,160000.0,good,Center,5,Nalbandyan St,3,Yerevan,112.0,http://www.myrealty.am/en/item/14173/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1041,160000.0,newly repaired,Center,6,Abovyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/13001/Apartment-for-sale-in-Yerevan,1,stone,5,3.0
1042,160000.0,newly repaired,Center,16,Buzand St,2,Yerevan,80.0,http://www.myrealty.am/en/item/16767/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3.0
1043,160000.0,good,Center,16,Buzand St,2,Yerevan,80.0,http://www.myrealty.am/en/item/16059/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,3.0
1044,160000.0,newly repaired,Center,14,Amiryan St,2,Yerevan,82.0,http://www.myrealty.am/en/item/15401/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,8,3.2
1049,160000.0,newly repaired,Center,11,D. Demirchyan St,3,Yerevan,84.0,http://www.myrealty.am/en/item/1261/apartment-for-sale-in-Yerevan,2,other,3,3.0
1050,180000.0,newly repaired,Center,24,Vardanants St,2,Yerevan,91.0,http://www.myrealty.am/en/item/19088/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,6,3.2
1051,53000.0,good,Center,9,Koghbatsi St,1,Yerevan,55.0,http://www.myrealty.am/en/item/38106/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
1052,78000.0,good,Center,4,Vardanants St,3,Yerevan,105.0,http://www.myrealty.am/en/item/33224/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1053,47000.0,good,Achapnyak,5,Leningradyan St,4,Yerevan,105.0,http://www.myrealty.am/en/item/28022/4-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,3.0
1054,95000.0,newly repaired,Center,6,Verin Antarayin,2,Yerevan,60.0,http://www.myrealty.am/en/item/18022/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.0
1055,179000.0,newly repaired,Norq Marash,5,Armenak Armenakyan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/15404/3-senyakanoc-bnakaran-vacharq-Yerevan-Norq%20Marash,3,monolit,3,3.0
1056,76000.0,good,Center,4,Kajaznuni St,2,Yerevan,70.0,http://www.myrealty.am/en/item/36404/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1057,53000.0,newly repaired,Arabkir,7,Mamikoniants St,2,Yerevan,47.0,http://www.myrealty.am/en/item/17602/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
1058,270000.0,newly repaired,Center,9,Pushkin St,3,Yerevan,120.0,http://www.myrealty.am/en/item/7668/apartment-for-sale-in-Yerevan,1,monolit,8,3.0
1059,43000.0,good,Center,10,Zavaryan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/29359/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
1060,179000.0,newly repaired,Norq Marash,4,Armenak Armenakyan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/4139/apartment-for-sale-in-Yerevan,3,stone,3,3.0
1061,178000.0,good,Center,8,Tumanyan St,4,Yerevan,141.0,http://www.myrealty.am/en/item/30132/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,7,2.8
1062,38000.0,good,Achapnyak,4,Hasratyan st.,2,Yerevan,58.0,http://www.myrealty.am/en/item/34456/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,2,3.0
1063,38000.0,good,Erebuni,9,Khaghagh Don St,3,Yerevan,74.0,http://www.myrealty.am/en/item/1611/apartment-for-sale-in-Yerevan,1,panel,3,3.0
1064,37500.0,good,Arabkir,5,Komitas Ave,1,Yerevan,30.0,http://www.myrealty.am/en/item/18112/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1065,37800.0,good,Nor Norq,5,Lvovyan St,2,Yerevan,58.0,http://www.myrealty.am/en/item/35647/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,3,2.8
1066,37500.0,good,Nor Norq,5,Totovents St,2,Yerevan,61.0,http://www.myrealty.am/en/item/12481/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
1067,37500.0,newly repaired,Achapnyak,5,Lukashin St,2,Yerevan,51.0,http://www.myrealty.am/en/item/32857/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,3,2.8
1068,37500.0,good,Davtashen,14,Davtashen 4 district,2,Yerevan,50.0,http://www.myrealty.am/en/item/31763/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
1069,37000.0,newly repaired,Achapnyak,5,Lukashin St,2,Yerevan,51.0,http://www.myrealty.am/en/item/37433/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,3,2.8
1070,37000.0,newly repaired,Arabkir,5,Komitas Ave,1,Yerevan,35.0,http://www.myrealty.am/en/item/37395/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
1071,37500.0,zero condition,Avan,14,Tsarav Aghbyur St,2,Yerevan,56.0,http://www.myrealty.am/en/item/33277/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,5,3.2
1072,37000.0,zero condition,Center,9,Tigran Mets Ave,1,Yerevan,42.0,http://www.myrealty.am/en/item/36622/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
1073,37000.0,good,Davtashen,9,Davtashen 2 district,3,Yerevan,73.0,http://www.myrealty.am/en/item/37275/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,8,2.8
1074,37000.0,good,Arabkir,5,Azatutyan Ave,1,Yerevan,38.0,http://www.myrealty.am/en/item/36752/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
1075,37000.0,good,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,75.0,http://www.myrealty.am/en/item/35790/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
1076,37000.0,newly repaired,Qanaqer-Zeytun,9,Gogol St,2,Yerevan,67.0,http://www.myrealty.am/en/item/36625/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,8,2.8
1077,37000.0,good,Avan,9,Arinj,3,Yerevan,79.0,http://www.myrealty.am/en/item/36332/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
1078,180000.0,newly repaired,Center,9,Ler. Kamsar St,2,Yerevan,102.0,http://www.myrealty.am/en/item/130/apartment-for-sale-in-Yerevan,1,other,4,3.0
1079,180000.0,newly repaired,Center,14,Saryan St,4,Yerevan,124.0,http://www.myrealty.am/en/item/149/apartment-for-sale-in-Yerevan,1,monolit,9,2.8
1080,180000.0,newly repaired,Center,4,Mashtots Ave,3,Yerevan,102.0,http://www.myrealty.am/en/item/376/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
1081,37000.0,newly repaired,Nor Norq,16,Mar St,3,Yerevan,90.0,http://www.myrealty.am/en/item/35652/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,11,2.8
1082,179000.0,newly repaired,Center,5,Sayat Nova Ave,4,Yerevan,115.0,http://www.myrealty.am/en/item/34383/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,5,3.0
1084,180000.0,good,Center,4,Saryan St,3,Yerevan,110.0,http://www.myrealty.am/en/item/14041/Apartment-for-sale-in-Yerevan,1,stone,3,2.8
1085,180000.0,newly repaired,Center,4,Baghramyan Ave (Kentron),4,Yerevan,130.0,http://www.myrealty.am/en/item/15223/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
1086,180000.0,zero condition,Center,14,Aram St,3,Yerevan,115.0,http://www.myrealty.am/en/item/1646/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,8,3.0
1088,180000.0,newly repaired,Center,14,Aram St,3,Yerevan,80.0,http://www.myrealty.am/en/item/5643/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,5,2.8
1089,180000.0,newly repaired,Center,15,Aram St,3,Yerevan,93.0,http://www.myrealty.am/en/item/5646/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,14,2.8
1090,180000.0,good,Center,10,Aram St,3,Yerevan,100.0,http://www.myrealty.am/en/item/15943/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3.0
1091,180000.0,newly repaired,Arabkir,13,Komitas Ave,3,Yerevan,136.0,http://www.myrealty.am/en/item/17893/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,10,3.0
1092,180000.0,zero condition,Center,14,Aram St,3,Yerevan,115.0,http://www.myrealty.am/en/item/16013/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,14,3.0
1093,180000.0,zero condition,Center,14,Aram St,3,Yerevan,115.0,http://www.myrealty.am/en/item/16061/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,14,3.2
1095,65000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,58.0,http://www.myrealty.am/en/item/35913/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,4,2.8
1096,340000.0,newly repaired,Center,10,Northern Ave,3,Yerevan,128.0,http://www.myrealty.am/en/item/32182/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,9,3.0
1097,85000.0,newly repaired,Center,4,Tigran Mets Ave,3,Yerevan,101.0,http://www.myrealty.am/en/item/23898/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
1098,235000.0,newly repaired,Center,10,Yekmalyan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/35851/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.0
1100,160000.0,newly repaired,Center,10,D. Demirchyan St,3,Yerevan,84.0,http://www.myrealty.am/en/item/15530/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3.0
1101,45000.0,good,Arabkir,5,A. Khachatrian St,2,Yerevan,56.0,http://www.myrealty.am/en/item/25169/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
1102,140000.0,newly repaired,Center,17,Sayat Nova Ave,2,Yerevan,80.0,http://www.myrealty.am/en/item/33192/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,13,3.0
1103,220000.0,newly repaired,Center,15,Aram St,3,Yerevan,128.0,http://www.myrealty.am/en/item/34474/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,9,3.0
1104,200000.0,newly repaired,Center,8,M.Khorenatsi St,4,Yerevan,130.0,http://www.myrealty.am/en/item/15397/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,2.8
1105,160000.0,newly repaired,Center,21,Tsitsernakaberd Highway,3,Yerevan,114.0,http://www.myrealty.am/en/item/12442/Apartment-for-sale-in-Yerevan,2,monolit,12,3.0
1107,150000.0,newly repaired,Center,7,Amiryan St,3,Yerevan,110.0,http://www.myrealty.am/en/item/37865/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.0
1108,45000.0,newly repaired,Arabkir,5,Vratsakan St,2,Yerevan,54.0,http://www.myrealty.am/en/item/24204/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
1109,150000.0,newly repaired,Center,21,Tsitsernakaberd Highway,3,Yerevan,115.0,http://www.myrealty.am/en/item/37484/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,2.8
1110,152000.0,newly repaired,Center,7,Abovyan St,2,Yerevan,71.0,http://www.myrealty.am/en/item/36853/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
1112,150000.0,good,Center,9,Saryan St,3,Yerevan,97.0,http://www.myrealty.am/en/item/37277/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
1113,43000.0,newly repaired,Arabkir,16,A. Avetisyan St,1,Yerevan,62.0,http://www.myrealty.am/en/item/23834/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
1114,125000.0,newly repaired,Center,4,Abovyan St,3,Yerevan,87.0,http://www.myrealty.am/en/item/22231/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
1115,140000.0,newly repaired,Center,12,Sayat Nova Ave,3,Yerevan,92.0,http://www.myrealty.am/en/item/23234/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,11,2.8
1116,150000.0,newly repaired,Center,3,Tumanyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/24039/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,2.8
1117,140000.0,newly repaired,Center,6,Mashtots Ave,3,Yerevan,133.0,http://www.myrealty.am/en/item/22229/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.0
1119,97000.0,good,Center,9,Saryan St,3,Yerevan,72.0,http://www.myrealty.am/en/item/22883/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
1120,39000.0,newly repaired,Arabkir,7,Hambardzumyan St,1,Yerevan,40.0,http://www.myrealty.am/en/item/23219/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
1121,84000.0,good,Arabkir,9,Baghramyan av(Arabkir),3,Yerevan,90.0,http://www.myrealty.am/en/item/24386/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,7,2.8
1122,175000.0,newly repaired,Center,16,Tsitsernakaberd Highway,3,Yerevan,109.0,http://www.myrealty.am/en/item/14313/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.2
1123,175000.0,newly repaired,Center,23,Vardanants St,2,Yerevan,88.0,http://www.myrealty.am/en/item/14365/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,6,3.2
1124,150000.0,good,Center,4,Mashtots Ave,2,Yerevan,65.0,http://www.myrealty.am/en/item/23240/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
1125,53000.0,good,Arabkir,9,Komitas Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/22645/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
1126,172000.0,newly repaired,Center,5,Tumanyan St,3,Yerevan,95.0,http://www.myrealty.am/en/item/288/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
1127,175000.0,newly repaired,Center,14,Rostom St,3,Yerevan,138.0,http://www.myrealty.am/en/item/15393/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.2
1129,175000.0,newly repaired,Center,10,Saryan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/15329/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,6,2.8
1130,38000.0,newly repaired,Arabkir,5,Komitas Ave,1,Yerevan,30.0,http://www.myrealty.am/en/item/6482/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1131,172500.0,zero condition,Center,16,Aram St,1,Yerevan,115.0,http://www.myrealty.am/en/item/14722/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,15,2.8
1132,175000.0,newly repaired,Center,9,Ler. Kamsar St,3,Yerevan,125.0,http://www.myrealty.am/en/item/15987/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,9,3.0
1133,175000.0,newly repaired,Center,6,Tumanyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/16259/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,6,3.0
1134,175000.0,good,Center,9,Ler. Kamsar St,3,Yerevan,125.0,http://www.myrealty.am/en/item/20645/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,9,2.8
1135,175000.0,newly repaired,Avan,4,Tsarav Aghbyur St,3,Yerevan,100.0,http://www.myrealty.am/en/item/22244/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,3,3.0
1136,175000.0,newly repaired,Arabkir,15,Gyulbenkyan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/28059/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,7,3.0
1137,175000.0,newly repaired,Center,4,Mashtots Ave,3,Yerevan,102.0,http://www.myrealty.am/en/item/31812/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
1138,38000.0,good,Nor Norq,5,Jrvej district,4,Yerevan,94.0,http://www.myrealty.am/en/item/22848/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
1139,38000.0,good,Erebuni,5,Erebuni St,2,Yerevan,56.0,http://www.myrealty.am/en/item/19297/2-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,4,2.8
1140,38000.0,good,Nor Norq,12,Gayi Ave,3,Yerevan,64.0,http://www.myrealty.am/en/item/24070/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,9,2.8
1141,38000.0,good,Nor Norq,9,S. Qocharyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/22376/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,9,2.8
1142,38000.0,good,Achapnyak,4,Fuchik St,3,Yerevan,70.0,http://www.myrealty.am/en/item/23439/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,1,2.6
1143,38000.0,newly repaired,Nor Norq,5,Nansen St,3,Yerevan,58.0,http://www.myrealty.am/en/item/21372/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,3.0
1144,38000.0,good,Nor Norq,9,H. Avetisyan St,3,Yerevan,79.0,http://www.myrealty.am/en/item/19326/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,4,2.8
1145,38000.0,good,Achapnyak,4,Sisakyan St,3,Yerevan,72.0,http://www.myrealty.am/en/item/19951/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,2,2.6
1146,38000.0,newly repaired,Achapnyak,9,Nazarbekyan district,3,Yerevan,98.0,http://www.myrealty.am/en/item/36490/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,panel,5,2.8
1147,38000.0,newly repaired,Arabkir,5,V.Papazyan St,1,Yerevan,35.0,http://www.myrealty.am/en/item/18115/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1148,38000.0,zero condition,Achapnyak,12,Margaryan St,2,Yerevan,52.0,http://www.myrealty.am/en/item/16992/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,7,2.8
1149,38000.0,newly repaired,Achapnyak,12,Margaryan St,2,Yerevan,66.0,http://www.myrealty.am/en/item/15171/2-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,12,2.8
